unique_id,indicator_id,name,measure,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,measure_unit,year,indicator_name,location,season
130765,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,405.0,Ridgewood - Forest Hills,2005,2005-01-01,3.0,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Ridgewood - Forest Hills,
130764,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,404.0,Bayside - Little Neck,2005,2005-01-01,2.5,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Bayside - Little Neck,
315669,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,404.0,Bayside - Little Neck,2011,2011-01-01,1.9,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Bayside - Little Neck,
315641,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,104.0,Pelham - Throgs Neck,2011,2011-01-01,2.0,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Pelham - Throgs Neck,
799825,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,204.0,East New York,2014,2014-01-01,1.5,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,East New York,
799818,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,104.0,Pelham - Throgs Neck,2014,2014-01-01,1.6,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,Pelham - Throgs Neck,
315648,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,204.0,East New York,2011,2011-01-01,2.1,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,East New York,
799856,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,504.0,South Beach - Tottenville,2014,2014-01-01,1.3,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,South Beach - Tottenville,
315679,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,504.0,South Beach - Tottenville,2011,2011-01-01,1.7,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,South Beach - Tottenville,
315659,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,304.0,Upper West Side,2011,2011-01-01,2.7,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Upper West Side,
315637,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Borough,5.0,Staten Island,2011,2011-01-01,1.8,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Staten Island,
799867,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Borough,5.0,Staten Island,2014,2014-01-01,1.3,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,Staten Island,
130736,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,104.0,Pelham - Throgs Neck,2005,2005-01-01,3.2,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Pelham - Throgs Neck,
315661,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,306.0,Chelsea - Clinton,2011,2011-01-01,2.9,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Chelsea - Clinton,
315639,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,102.0,Northeast Bronx,2011,2011-01-01,2.0,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Northeast Bronx,
799815,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,101.0,Kingsbridge - Riverdale,2014,2014-01-01,1.5,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,Kingsbridge - Riverdale,
315645,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,201.0,Greenpoint,2011,2011-01-01,2.2,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Greenpoint,
130751,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,301.0,Washington Heights,2005,2005-01-01,3.9,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Washington Heights,
799865,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Borough,3.0,Manhattan,2014,2014-01-01,1.5,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,Manhattan,
130745,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,206.0,Borough Park,2005,2005-01-01,2.9,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Borough Park,
130770,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,410.0,Rockaways,2005,2005-01-01,2.0,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Rockaways,
130749,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,210.0,Coney Island - Sheepshead Bay,2005,2005-01-01,2.5,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Coney Island - Sheepshead Bay,
130760,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,310.0,Lower Manhattan,2005,2005-01-01,4.2,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Lower Manhattan,
130755,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,305.0,Upper East Side,2005,2005-01-01,4.5,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Upper East Side,
130750,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,211.0,Williamsburg - Bushwick,2005,2005-01-01,3.1,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Williamsburg - Bushwick,
130743,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,204.0,East New York,2005,2005-01-01,2.8,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,East New York,
130774,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,504.0,South Beach - Tottenville,2005,2005-01-01,2.2,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,South Beach - Tottenville,
130756,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,306.0,Chelsea - Clinton,2005,2005-01-01,4.6,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Chelsea - Clinton,
130734,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,102.0,Northeast Bronx,2005,2005-01-01,3.2,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Northeast Bronx,
130741,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,202.0,Downtown - Heights - Slope,2005,2005-01-01,3.2,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Downtown - Heights - Slope,
130762,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,402.0,West Queens,2005,2005-01-01,3.4,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,West Queens,
