unique_id,indicator_id,name,measure,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,measure_unit,year,indicator_name,location,season
816720,643,Annual vehicle miles traveled,Million miles,CD,414.0,Rockaway and Broad Channel (CD14),2019,2019-01-01,15.1,per square mile,2019,Annual vehicle miles traveled,Rockaway and Broad Channel (CD14),
816842,643,Annual vehicle miles traveled,Million miles,UHF42,402.0,West Queens,2010,2010-01-01,111.6,per square mile,2010,Annual vehicle miles traveled,West Queens,
154592,643,Annual vehicle miles traveled,Million miles,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),2005,2005-01-01,77.0,per square mile,2005,Annual vehicle miles traveled,South Crown Heights and Lefferts Gardens (CD9),
816709,643,Annual vehicle miles traveled,Million miles,CD,409.0,Kew Gardens and Woodhaven (CD9),2010,2010-01-01,55.8,per square mile,2010,Annual vehicle miles traveled,Kew Gardens and Woodhaven (CD9),
816710,643,Annual vehicle miles traveled,Million miles,CD,409.0,Kew Gardens and Woodhaven (CD9),2019,2019-01-01,48.0,per square mile,2019,Annual vehicle miles traveled,Kew Gardens and Woodhaven (CD9),
816798,643,Annual vehicle miles traveled,Million miles,CD,109.0,Morningside Heights and Hamilton Heights (CD9),2010,2010-01-01,115.6,per square mile,2010,Annual vehicle miles traveled,Morningside Heights and Hamilton Heights (CD9),
816746,643,Annual vehicle miles traveled,Million miles,CD,311.0,Bensonhurst (CD11),2010,2010-01-01,44.1,per square mile,2010,Annual vehicle miles traveled,Bensonhurst (CD11),
816825,643,Annual vehicle miles traveled,Million miles,UHF42,410.0,Rockaways,2019,2019-01-01,14.0,per square mile,2019,Annual vehicle miles traveled,Rockaways,
151649,643,Annual vehicle miles traveled,Million miles,UHF42,309.0,Union Square - Lower East Side,2005,2005-01-01,123.8,per square mile,2005,Annual vehicle miles traveled,Union Square - Lower East Side,
151639,643,Annual vehicle miles traveled,Million miles,UHF42,210.0,Coney Island - Sheepshead Bay,2005,2005-01-01,35.8,per square mile,2005,Annual vehicle miles traveled,Coney Island - Sheepshead Bay,
151650,643,Annual vehicle miles traveled,Million miles,UHF42,310.0,Lower Manhattan,2005,2005-01-01,95.4,per square mile,2005,Annual vehicle miles traveled,Lower Manhattan,
816828,643,Annual vehicle miles traveled,Million miles,UHF42,409.0,Southeast Queens,2010,2010-01-01,70.5,per square mile,2010,Annual vehicle miles traveled,Southeast Queens,
816827,643,Annual vehicle miles traveled,Million miles,UHF42,409.0,Southeast Queens,2019,2019-01-01,67.1,per square mile,2019,Annual vehicle miles traveled,Southeast Queens,
816869,643,Annual vehicle miles traveled,Million miles,UHF42,209.0,Bensonhurst - Bay Ridge,2019,2019-01-01,67.8,per square mile,2019,Annual vehicle miles traveled,Bensonhurst - Bay Ridge,
154560,643,Annual vehicle miles traveled,Million miles,CD,101.0,Financial District (CD1),2005,2005-01-01,98.4,per square mile,2005,Annual vehicle miles traveled,Financial District (CD1),
816905,643,Annual vehicle miles traveled,Million miles,Borough,3.0,Manhattan,2019,2019-01-01,129.5,per square mile,2019,Annual vehicle miles traveled,Manhattan,
816846,643,Annual vehicle miles traveled,Million miles,UHF42,310.0,Lower Manhattan,2010,2010-01-01,91.5,per square mile,2010,Annual vehicle miles traveled,Lower Manhattan,
816889,643,Annual vehicle miles traveled,Million miles,UHF42,106.0,High Bridge - Morrisania,2019,2019-01-01,81.6,per square mile,2019,Annual vehicle miles traveled,High Bridge - Morrisania,
816764,643,Annual vehicle miles traveled,Million miles,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2010,2010-01-01,110.7,per square mile,2010,Annual vehicle miles traveled,Fort Greene and Brooklyn Heights (CD2),
151634,643,Annual vehicle miles traveled,Million miles,UHF42,205.0,Sunset Park,2005,2005-01-01,59.9,per square mile,2005,Annual vehicle miles traveled,Sunset Park,
816840,643,Annual vehicle miles traveled,Million miles,UHF42,403.0,Flushing - Clearview,2010,2010-01-01,53.1,per square mile,2010,Annual vehicle miles traveled,Flushing - Clearview,
816704,643,Annual vehicle miles traveled,Million miles,CD,406.0,Rego Park and Forest Hills (CD6),2019,2019-01-01,92.1,per square mile,2019,Annual vehicle miles traveled,Rego Park and Forest Hills (CD6),
816878,643,Annual vehicle miles traveled,Million miles,UHF42,205.0,Sunset Park,2010,2010-01-01,73.4,per square mile,2010,Annual vehicle miles traveled,Sunset Park,
151630,643,Annual vehicle miles traveled,Million miles,UHF42,201.0,Greenpoint,2005,2005-01-01,63.2,per square mile,2005,Annual vehicle miles traveled,Greenpoint,
151641,643,Annual vehicle miles traveled,Million miles,UHF42,301.0,Washington Heights,2005,2005-01-01,88.6,per square mile,2005,Annual vehicle miles traveled,Washington Heights,
816885,643,Annual vehicle miles traveled,Million miles,UHF42,201.0,Greenpoint,2019,2019-01-01,88.6,per square mile,2019,Annual vehicle miles traveled,Greenpoint,
816886,643,Annual vehicle miles traveled,Million miles,UHF42,201.0,Greenpoint,2010,2010-01-01,70.7,per square mile,2010,Annual vehicle miles traveled,Greenpoint,
154569,643,Annual vehicle miles traveled,Million miles,CD,110.0,Central Harlem (CD10),2005,2005-01-01,64.5,per square mile,2005,Annual vehicle miles traveled,Central Harlem (CD10),
154567,643,Annual vehicle miles traveled,Million miles,CD,108.0,Upper East Side (CD8),2005,2005-01-01,139.0,per square mile,2005,Annual vehicle miles traveled,Upper East Side (CD8),
154593,643,Annual vehicle miles traveled,Million miles,CD,310.0,Bay Ridge and Dyker Heights (CD10),2005,2005-01-01,58.4,per square mile,2005,Annual vehicle miles traveled,Bay Ridge and Dyker Heights (CD10),
816712,643,Annual vehicle miles traveled,Million miles,CD,410.0,South Ozone Park and Howard Beach (CD10),2019,2019-01-01,76.8,per square mile,2019,Annual vehicle miles traveled,South Ozone Park and Howard Beach (CD10),
151667,643,Annual vehicle miles traveled,Million miles,Borough,2.0,Brooklyn,2005,2005-01-01,55.9,per square mile,2005,Annual vehicle miles traveled,Brooklyn,
151648,643,Annual vehicle miles traveled,Million miles,UHF42,308.0,Greenwich Village - SoHo,2005,2005-01-01,132.6,per square mile,2005,Annual vehicle miles traveled,Greenwich Village - SoHo,
816874,643,Annual vehicle miles traveled,Million miles,UHF42,207.0,East Flatbush - Flatbush,2010,2010-01-01,52.7,per square mile,2010,Annual vehicle miles traveled,East Flatbush - Flatbush,
816786,643,Annual vehicle miles traveled,Million miles,CD,203.0,Morrisania and Crotona (CD3),2010,2010-01-01,33.2,per square mile,2010,Annual vehicle miles traveled,Morrisania and Crotona (CD3),
816811,643,Annual vehicle miles traveled,Million miles,CD,102.0,Greenwich Village and Soho (CD2),2019,2019-01-01,120.2,per square mile,2019,Annual vehicle miles traveled,Greenwich Village and Soho (CD2),
816870,643,Annual vehicle miles traveled,Million miles,UHF42,209.0,Bensonhurst - Bay Ridge,2010,2010-01-01,59.7,per square mile,2010,Annual vehicle miles traveled,Bensonhurst - Bay Ridge,
816814,643,Annual vehicle miles traveled,Million miles,CD,101.0,Financial District (CD1),2010,2010-01-01,92.7,per square mile,2010,Annual vehicle miles traveled,Financial District (CD1),
154584,643,Annual vehicle miles traveled,Million miles,CD,301.0,Greenpoint and Williamsburg (CD1),2005,2005-01-01,58.5,per square mile,2005,Annual vehicle miles traveled,Greenpoint and Williamsburg (CD1),
154572,643,Annual vehicle miles traveled,Million miles,CD,201.0,Mott Haven and Melrose (CD1),2005,2005-01-01,68.6,per square mile,2005,Annual vehicle miles traveled,Mott Haven and Melrose (CD1),
816900,643,Annual vehicle miles traveled,Million miles,UHF42,101.0,Kingsbridge - Riverdale,2010,2010-01-01,70.0,per square mile,2010,Annual vehicle miles traveled,Kingsbridge - Riverdale,
151623,643,Annual vehicle miles traveled,Million miles,UHF42,101.0,Kingsbridge - Riverdale,2005,2005-01-01,45.2,per square mile,2005,Annual vehicle miles traveled,Kingsbridge - Riverdale,
816896,643,Annual vehicle miles traveled,Million miles,UHF42,103.0,Fordham - Bronx Pk,2010,2010-01-01,53.7,per square mile,2010,Annual vehicle miles traveled,Fordham - Bronx Pk,
816891,643,Annual vehicle miles traveled,Million miles,UHF42,105.0,Crotona -Tremont,2019,2019-01-01,102.3,per square mile,2019,Annual vehicle miles traveled,Crotona -Tremont,
154579,643,Annual vehicle miles traveled,Million miles,CD,208.0,Riverdale and Fieldston (CD8),2005,2005-01-01,32.5,per square mile,2005,Annual vehicle miles traveled,Riverdale and Fieldston (CD8),
151645,643,Annual vehicle miles traveled,Million miles,UHF42,305.0,Upper East Side,2005,2005-01-01,125.0,per square mile,2005,Annual vehicle miles traveled,Upper East Side,
151632,643,Annual vehicle miles traveled,Million miles,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2005,2005-01-01,95.0,per square mile,2005,Annual vehicle miles traveled,Bedford Stuyvesant - Crown Heights,
151655,643,Annual vehicle miles traveled,Million miles,UHF42,405.0,Ridgewood - Forest Hills,2005,2005-01-01,59.6,per square mile,2005,Annual vehicle miles traveled,Ridgewood - Forest Hills,
